,0,1
186,16/8/2004,98.91748973
187,17/8/2004,98.92656963
188,18/8/2004,98.76739464
189,19/8/2004,98.93267016
190,22/8/2004,99.44148778
191,23/8/2004,99.63583685
192,24/8/2004,99.56292339
193,25/8/2004,99.66019623
194,26/8/2004,99.73730032
195,29/8/2004,99.71199172
196,30/8/2004,99.32615808
197,31/8/2004,99.27907034
198,1/9/2004,99.43837684
199,2/9/2004,99.678501
200,5/9/2004,99.65409878
201,6/9/2004,99.61940629
202,7/9/2004,99.25529176
203,8/9/2004,99.51971961
204,9/9/2004,99.06700793
205,12/9/2004,99.18529562
206,13/9/2004,99.07429605
207,14/9/2004,99.44212146
208,15/9/2004,99.25524244
209,16/9/2004,99.32680956
210,19/9/2004,99.37356766
211,20/9/2004,98.92276021
212,21/9/2004,99.16943463
213,22/9/2004,99.04510623
214,23/9/2004,99.10687804
215,26/9/2004,99.08330645
216,27/9/2004,99.00245859
217,28/9/2004,98.99576027
218,29/9/2004,98.48535229
219,30/9/2004,98.67841776
220,3/10/2004,99.04961086
221,4/10/2004,98.87661513
222,5/10/2004,99.16590897
223,6/10/2004,99.05191502
224,7/10/2004,98.46567275
225,10/10/2004,98.62819359
226,11/10/2004,98.9077547
227,12/10/2004,98.75999573
228,13/10/2004,98.57434584
229,14/10/2004,98.33226916
230,17/10/2004,98.21069369
231,18/10/2004,98.15186433
232,19/10/2004,97.83951616
233,20/10/2004,97.69196112
234,21/10/2004,97.81070184
235,24/10/2004,97.17153589
236,25/10/2004,97.24707893
237,26/10/2004,97.37283229
238,28/10/2004,97.01806768
239,1/11/2004,97.1724566
240,2/11/2004,97.45724827
241,3/11/2004,96.90775416
242,4/11/2004,96.85777107
243,5/11/2004,96.55007317
244,8/11/2004,96.53665453
245,9/11/2004,96.61549334
246,10/11/2004,96.73737821
247,11/11/2004,96.68070154
248,12/11/2004,96.25190474
249,15/11/2004,96.6874769
250,16/11/2004,96.36587514
251,17/11/2004,96.01025001
252,18/11/2004,96.13937862
253,19/11/2004,96.03389561
254,22/11/2004,95.9294624
255,23/11/2004,95.87018217
256,24/11/2004,95.4739058
257,25/11/2004,95.28221453
258,26/11/2004,95.08229032
259,29/11/2004,95.16796652
260,30/11/2004,95.13033251
261,1/12/2004,95.00291001
262,2/12/2004,95.11882313
263,3/12/2004,94.55117166
264,6/12/2004,94.60361001
265,7/12/2004,94.73483514
266,8/12/2004,95.18169674
